path,model,done,total_duration,load_duration,prompt_eval_duration,eval_duration,input_tokens,output_tokens
executive-order-10180-establishing-special-personnel-procedures-the-interest-the-national.json,qwen2.5,True,427517790.0,27036437.0,9000000.0,383000000.0,374.0,40.0
executive-order-10181-delegating-the-director-the-bureau-the-budget-the-function.json,qwen2.5,True,372239998.0,12421023.0,8000000.0,346000000.0,374.0,40.0
executive-order-10179-establishing-the-korean-service-medal.json,qwen2.5,True,766355013.0,28513906.0,19000000.0,704000000.0,406.0,71.0
executive-order-10182-providing-for-the-appointment-certain-persons-under-the-defense.json,qwen2.5,True,432533865.0,28376084.0,8000000.0,382000000.0,374.0,40.0
executive-order-10183-making-certain-changes-internal-revenue-collection-districts-the.json,qwen2.5,True,505763167.0,11177490.0,8000000.0,481000000.0,391.0,56.0
executive-order-10184-transferring-certain-land-comprising-portion-the-arecibo-coast-guard.json,qwen2.5,True,636127405.0,28892455.0,10000000.0,583000000.0,394.0,59.0
executive-order-10186-establishing-the-federal-civil-defense-administration-the-office-for.json,qwen2.5,True,357898076.0,11182217.0,7000000.0,334000000.0,373.0,39.0
executive-order-10185-amendment-executive-order-no-10166-october-4-1950.json,qwen2.5,True,595109959.0,28103656.0,19000000.0,534000000.0,393.0,55.0
executive-order-10188-designating-the-honorable-luis-negron-fernandez-acting-judge-the.json,qwen2.5,True,357301862.0,10919078.0,7000000.0,334000000.0,373.0,39.0
executive-order-10187-amendment-executive-order-no-10011-october-22-1948-amended.json,qwen2.5,True,505272524.0,14329952.0,9000000.0,475000000.0,391.0,48.0
executive-order-10189-amendment-executive-order-no-4601-march-1-1927-prescribing.json,qwen2.5,True,420327891.0,29341219.0,9000000.0,374000000.0,373.0,39.0
executive-order-10191-extension-trust-periods-indian-lands-expiring-during-the-calendar.json,qwen2.5,True,428692763.0,15232748.0,11000000.0,395000000.0,374.0,40.0
executive-order-10190-prescribing-regulations-relating-new-trials-courts-martial-and-other.json,qwen2.5,True,671556443.0,11317031.0,8000000.0,646000000.0,409.0,74.0
executive-order-10192-amendment-executive-order-no-10129-june-3-1950-entitled-estblishing.json,qwen2.5,True,748834296.0,15150391.0,12000000.0,708000000.0,436.0,72.0
executive-order-10193-providing-for-the-conduct-the-mobilization-effort-the-government.json,qwen2.5,True,428687443.0,14564508.0,10000000.0,395000000.0,374.0,40.0
executive-order-10194-establishing-the-federal-safety-council.json,qwen2.5,True,379369196.0,11822507.0,7000000.0,355000000.0,374.0,40.0
executive-order-10196-amendment-executive-order-9805-prescribing-regulations-governing.json,qwen2.5,True,444578873.0,28493457.0,8000000.0,394000000.0,374.0,40.0
executive-order-10197-directing-the-secretary-commerce-exercise-security-control-over.json,qwen2.5,True,368151385.0,11162106.0,7000000.0,344000000.0,374.0,40.0
executive-order-10195-designation-korea-and-waters-adjacent-thereto-combat-zone-for-the.json,qwen2.5,True,717052066.0,28433924.0,18000000.0,656000000.0,403.0,68.0
executive-order-10199-authorizing-the-secretary-agriculture-make-without-the-approval-the.json,qwen2.5,True,370939448.0,11306605.0,7000000.0,346000000.0,374.0,40.0
executive-order-10198-exemption-paul-walker-from-compulsory-retirement-for-age.json,qwen2.5,True,435171510.0,14574948.0,13000000.0,394000000.0,374.0,40.0
executive-order-102.json,qwen2.5,True,284149270.0,28165474.0,10000000.0,232000000.0,357.0,24.0
executive-order-10200-establishing-the-defense-production-administration.json,qwen2.5,True,362679407.0,11034743.0,6000000.0,340000000.0,373.0,39.0
executive-order-10202-prescribing-or-amending-portions-the-selective-service-regulations.json,qwen2.5,True,422960716.0,16800498.0,8000000.0,385000000.0,374.0,40.0
executive-order-10201-attaching-the-virgin-islands-the-internal-revenue-collection.json,qwen2.5,True,634420660.0,28464432.0,9000000.0,583000000.0,392.0,59.0
executive-order-10203-creating-emergency-board-investigate-dispute-between-the-american.json,qwen2.5,True,370487775.0,11638028.0,7000000.0,346000000.0,374.0,40.0
executive-order-10206-providing-for-support-united-nations-activities-directed-the.json,qwen2.5,True,369985073.0,11533409.0,7000000.0,345000000.0,374.0,40.0
executive-order-10205-amending-executive-order-no-10182-relating-the-appointment-certain.json,qwen2.5,True,441937231.0,15306518.0,10000000.0,403000000.0,374.0,40.0
executive-order-10204-prescribing-regulations-governing-the-payment-basic-allowances-for.json,qwen2.5,True,593341757.0,14559237.0,19000000.0,550000000.0,393.0,57.0
executive-order-10207-establishing-the-presidents-commission-internal-security-and.json,qwen2.5,True,347322246.0,11298633.0,7000000.0,323000000.0,374.0,40.0
executive-order-10208-providing-for-the-administration-the-yugoslav-emergency-relief.json,qwen2.5,True,444222595.0,28291553.0,8000000.0,394000000.0,374.0,40.0
executive-order-10209-amending-executive-order-no-8557-september-30-1940-entitled.json,qwen2.5,True,435850060.0,28491865.0,18000000.0,375000000.0,373.0,39.0
executive-order-10210-authorizing-the-department-defense-and-the-department-commerce.json,qwen2.5,True,362828713.0,11507360.0,6000000.0,339000000.0,373.0,39.0
executive-order-10213-including-certain-lands-the-nantahala-and-cherokee-national-forests.json,,,,,,,,
executive-order-10211-placing-operation-the-provisions-section-31-the-organic-act-guam.json,qwen2.5,True,434095634.0,28326800.0,8000000.0,384000000.0,373.0,39.0
executive-order-10212-transferring-the-use-possession-and-control-certain-lands-and-rights.json,qwen2.5,True,552022308.0,28546318.0,9000000.0,501000000.0,387.0,52.0
executive-order-10214-prescribing-the-manual-for-courts-martial-united-states-1951.json,qwen2.5,True,361875159.0,10987883.0,6000000.0,339000000.0,373.0,39.0
executive-order-10215-exemption-arthur-quinn-from-compulsory-retirement-for-age.json,qwen2.5,True,449347769.0,22003209.0,19000000.0,395000000.0,374.0,40.0
executive-order-10217-amending-paragraph-1c-executive-order-no-10157-august-28-1950.json,qwen2.5,True,364695901.0,10572433.0,7000000.0,341000000.0,374.0,40.0
executive-order-10216-extension-the-provisions-part-i-executive-order-no-10210-february-2.json,qwen2.5,True,432378580.0,26652398.0,8000000.0,385000000.0,374.0,40.0
executive-order-10218-establishing-airspace-reservation-over-the-las-vegas-project-las.json,qwen2.5,True,437853849.0,28183889.0,8000000.0,393000000.0,374.0,40.0
executive-order-10219-defining-certain-responsibilities-federal-agencies-with-respect.json,qwen2.5,True,373286434.0,11043407.0,7000000.0,350000000.0,374.0,40.0
executive-order-10220-authorizing-the-appointment-stanley-c-wollaston-competitive-position.json,qwen2.5,True,436225664.0,28411492.0,18000000.0,375000000.0,373.0,39.0
executive-order-10221-providing-for-the-administration-disaster-relief.json,qwen2.5,True,451124627.0,28224015.0,18000000.0,391000000.0,373.0,39.0
executive-order-10223-further-providing-for-the-performance-certain-functions-under-the.json,qwen2.5,True,432372057.0,28518184.0,8000000.0,383000000.0,374.0,40.0
executive-order-10222-providing-for-certain-transfers-the-federal-civil-defense.json,qwen2.5,True,531831851.0,11574220.0,8000000.0,506000000.0,393.0,58.0
executive-order-10224-establishing-the-national-advisory-board-mobilization-policy.json,qwen2.5,True,431933945.0,15248248.0,9000000.0,394000000.0,374.0,40.0
executive-order-10226-regulations-relating-the-safeguarding-vessels-harbors-ports-and.json,qwen2.5,True,376811403.0,11910921.0,7000000.0,351000000.0,374.0,40.0
executive-order-10225-exemption-bernice-pyke-from-compulsory-retirement-for-age.json,qwen2.5,True,437402280.0,28388548.0,10000000.0,386000000.0,374.0,40.0
executive-order-10228-designating-the-inter-american-defense-board-public-international.json,qwen2.5,True,364767289.0,11713572.0,8000000.0,340000000.0,374.0,40.0
executive-order-10227-extension-the-provisions-part-i-executive-order-no-10210-february-2.json,qwen2.5,True,444278211.0,28185652.0,9000000.0,394000000.0,374.0,40.0
executive-order-10229-exemption-hugh-h-bennett-from-compulsory-retirement-for-age.json,qwen2.5,True,429907593.0,27352679.0,10000000.0,384000000.0,374.0,40.0
executive-order-10230-amending-the-selective-service-regulations.json,qwen2.5,True,371718379.0,10937327.0,7000000.0,347000000.0,374.0,40.0
executive-order-10231-extension-the-provisions-part-i-executive-order-no-10210-february-2.json,qwen2.5,True,433564574.0,28498927.0,8000000.0,384000000.0,373.0,39.0
executive-order-10232-amending-the-selective-service-regulations.json,qwen2.5,True,431578870.0,26540585.0,8000000.0,383000000.0,374.0,40.0
executive-order-10233-amending-executive-order-10161-with-respect-wage-stabilization-and.json,qwen2.5,True,371261376.0,13273404.0,8000000.0,345000000.0,374.0,40.0
executive-order-10235-establishing-seal-for-the-economic-stabilization-agency.json,qwen2.5,True,454610624.0,28361747.0,18000000.0,395000000.0,374.0,40.0
executive-order-10236-amendment-executive-order-no-10129-june-3-1950-establishing-the.json,qwen2.5,True,593678717.0,11523323.0,8000000.0,568000000.0,400.0,65.0
executive-order-10237-making-the-provisions-the-act-august-26-1950-public-law-733-81st.json,qwen2.5,True,436259517.0,28989410.0,10000000.0,384000000.0,374.0,40.0
executive-order-10234-transferring-certain-lands-from-the-department-agriculture-the.json,qwen2.5,True,1015573278.0,28175042.0,11000000.0,962000000.0,432.0,97.0
executive-order-10239-exemption-howell-cone-from-compulsory-retirement-for-age.json,qwen2.5,True,419517831.0,14962684.0,13000000.0,383000000.0,374.0,40.0
executive-order-10240-regulations-governing-the-separation-from-the-service-certain-women.json,qwen2.5,True,455360419.0,28443973.0,17000000.0,402000000.0,374.0,40.0
executive-order-10238-making-certain-changes-the-customs-field-organization.json,qwen2.5,True,758678762.0,11144710.0,9000000.0,732000000.0,420.0,84.0
executive-order-10241-amending-executive-order-no-9835-entitled-prescribing-procedures-for.json,qwen2.5,True,432684992.0,28478489.0,8000000.0,383000000.0,374.0,40.0
executive-order-10242-prescribing-regulations-governing-the-exercise-the-federal-civil.json,qwen2.5,True,425957102.0,26667215.0,8000000.0,384000000.0,373.0,39.0
executive-order-10243-extension-the-provisions-part-i-executive-order-no-10210-february-2.json,qwen2.5,True,371322809.0,12369755.0,7000000.0,346000000.0,374.0,40.0
executive-order-10244-designating-the-secretary-state-and-the-attorney-general-the.json,qwen2.5,True,432259704.0,28316902.0,8000000.0,382000000.0,374.0,40.0
executive-order-10245-establishing-commission-for-the-commemoration-the-one-hundred-and.json,qwen2.5,True,442509971.0,28423334.0,8000000.0,394000000.0,374.0,40.0
executive-order-10246-transferring-the-use-possession-and-control-certain-land-from-the.json,qwen2.5,True,371422420.0,11448280.0,7000000.0,347000000.0,374.0,40.0
executive-order-10247-suspending-the-limitations-upon-punishments-for-violations-articles.json,qwen2.5,True,432373130.0,29115220.0,8000000.0,382000000.0,374.0,40.0
executive-order-10249-prescribing-regulations-with-respect-foreign-service-reporting.json,qwen2.5,True,362090626.0,11005650.0,7000000.0,338000000.0,373.0,39.0
executive-order-10248-transfer-certain-lands-from-the-sacramento-california-land-district.json,qwen2.5,True,481290784.0,28442431.0,10000000.0,429000000.0,408.0,43.0
executive-order-10251-suspension-the-eight-hour-law-laborers-and-mechanics-employed-the.json,qwen2.5,True,360041893.0,10690362.0,6000000.0,337000000.0,373.0,39.0
executive-order-10250-providing-for-the-performance-certain-functions-the-president-the.json,qwen2.5,True,443016924.0,28338272.0,19000000.0,383000000.0,373.0,39.0
executive-order-10252-attaching-the-canal-zone-the-internal-revenue-collection-district.json,qwen2.5,True,603167387.0,26807703.0,9000000.0,553000000.0,391.0,55.0
executive-order-10253-providing-for-the-improvement-the-work-federal-executive-agencies.json,qwen2.5,True,379582850.0,11062465.0,6000000.0,356000000.0,374.0,40.0
executive-order-10254-terminating-the-philippine-alien-property-administration-and.json,qwen2.5,True,431630067.0,26459480.0,8000000.0,384000000.0,374.0,40.0
executive-order-10255-further-exemption-claude-l-draper-from-compulsory-retirement-for-age.json,qwen2.5,True,440905270.0,28975865.0,8000000.0,397000000.0,374.0,40.0
executive-order-10256-amendment-paragraph-126e-the-manual-for-courts-martial-united-states.json,qwen2.5,True,378827496.0,11236719.0,7000000.0,355000000.0,374.0,40.0
executive-order-10257-amendment-executive-order-7397-june-20-1936-amended-establishing-the.json,qwen2.5,True,653355056.0,18692896.0,19000000.0,608000000.0,398.0,63.0
executive-order-10259-delegating-the-secretary-state-the-authority-vested-the-president.json,qwen2.5,True,369573299.0,10824265.0,7000000.0,346000000.0,374.0,40.0
executive-order-10258-amending-the-selective-service-regulations.json,qwen2.5,True,445861722.0,28232210.0,17000000.0,393000000.0,374.0,40.0
executive-order-10260-designating-certain-agencies-pursuant-section-103-the-renenogiation.json,qwen2.5,True,434367441.0,28506733.0,8000000.0,384000000.0,374.0,40.0
executive-order-10262-suspension-professional-examinations-for-promotion-medical-dental.json,qwen2.5,True,460003566.0,28528143.0,17000000.0,401000000.0,374.0,40.0
executive-order-10261-amendment-executive-order-no-10000-september-16-1948-prescribing.json,qwen2.5,True,564682008.0,10811806.0,8000000.0,539000000.0,399.0,64.0
executive-order-10263-transfer-the-panama-canal-the-waterway-together-with-facilities-and.json,qwen2.5,True,643864334.0,28272047.0,9000000.0,593000000.0,396.0,61.0
executive-order-10264-transfer-the-administration-american-samoa-from-the-secretary-the.json,qwen2.5,True,766895721.0,27795080.0,10000000.0,716000000.0,407.0,72.0
executive-order-10265-transfer-the-administration-the-trust-territory-the-pacific-islands.json,qwen2.5,True,720306432.0,11067032.0,9000000.0,694000000.0,414.0,79.0
executive-order-10266-suspension-certain-provisions-the-officer-personnel-act-1947-amended.json,qwen2.5,True,446694695.0,28251597.0,18000000.0,386000000.0,374.0,40.0
executive-order-10269-delegating-the-director-defense-mobilization-the-authority-the.json,qwen2.5,True,424304230.0,28269712.0,9000000.0,374000000.0,373.0,39.0
executive-order-10267-declaring-certain-lands-the-nantahala-national-forest.json,qwen2.5,True,778403007.0,27640816.0,18000000.0,718000000.0,407.0,72.0
executive-order-10268-restoring-certain-lands-comprisings-portions-the-fort-ruger-miltary.json,qwen2.5,True,839258361.0,12684462.0,8000000.0,811000000.0,425.0,94.0
executive-order-10270-extension-enlistments-the-armed-forces-the-united-states.json,qwen2.5,True,416691989.0,28158951.0,5000000.0,370000000.0,373.0,39.0
executive-order-10272-delegating-the-secretary-the-army-the-authority-the-president.json,qwen2.5,True,369631227.0,12181831.0,7000000.0,344000000.0,374.0,40.0
executive-order-10271-delegating-the-authority-the-president-order-members-and-units.json,qwen2.5,True,443407697.0,26544713.0,16000000.0,388000000.0,373.0,39.0
executive-order-10273-exemption-herbert-e-gaston-from-compulsory-retirement-for-age.json,qwen2.5,True,432094429.0,28550686.0,8000000.0,382000000.0,374.0,40.0
executive-order-10274-further-amendment-executive-order-no-9805-prescribing-regulations.json,qwen2.5,True,382614812.0,10975564.0,6000000.0,358000000.0,374.0,41.0
executive-order-10275-inspection-income-excess-profits-declared-value-excess-profits.json,qwen2.5,True,637540882.0,28304528.0,18000000.0,577000000.0,393.0,58.0
executive-order-10277-amending-regulations-relating-the-safeguarding-vessels-harbors-ports.json,qwen2.5,True,360153371.0,12463748.0,7000000.0,335000000.0,373.0,39.0
